frame,tempo,angulo,velocidade,ombro_y,cotovelo_y,punho_y,desvio_5_frames,repeticao,video,rotulo
44,1.4666666666666666,275.0531678240268,77.36591762485318,335.9495759010315,396.16724967956543,281.6243505477905,47.76724974007339,0,rosca3inc,incorreto
45,1.5,276.4303290850271,41.31483783000931,335.9139132499695,404.1521215438843,285.07025957107544,43.79516964095952,0,rosca3inc,incorreto
46,1.5333333333333334,289.93484336611004,405.1354284324884,334.932804107666,441.1063957214356,405.361647605896,29.99415330213584,0,rosca3inc,incorreto
47,1.5666666666666669,288.3549330482942,-47.39730953447577,333.19533348083496,430.4330492019653,330.1142263412476,7.229737187927721,0,rosca3inc,incorreto
48,1.6,256.9387698239636,-942.484896729918,332.8904414176941,390.67232608795166,300.77431440353394,11.850958575052084,0,rosca3inc,incorreto
49,1.6333333333333333,276.95813862778266,600.5810641145723,332.76111602783203,461.3447999954224,358.8727641105652,11.80175709760378,0,rosca3inc,incorreto
50,1.6666666666666667,231.45495617123575,-1365.0954736964063,331.66229009628296,502.3392963409424,534.416241645813,22.04970581271058,0,rosca3inc,incorreto
51,1.7,257.3852416683972,777.9085649148413,330.7874822616577,497.960901260376,483.052453994751,19.48333464815097,0,rosca3inc,incorreto
52,1.7333333333333334,268.5880044699732,336.08288404728,329.4403052330017,506.2826585769653,465.9490156173706,15.344765650502746,0,rosca3inc,incorreto
53,1.7666666666666666,263.3728067873176,-156.45593047966713,329.2366933822632,505.2902841567993,473.9092111587525,15.449014963128024,0,rosca3inc,incorreto
54,1.8,240.6229294754849,-682.4963193549795,329.12665843963623,499.499888420105,517.1633291244507,14.03306448199096,0,rosca3inc,incorreto
55,1.8333333333333333,236.2528916914065,-131.10113352235345,328.4805035591125,499.9320459365845,528.6782026290894,12.674149002612598,0,rosca3inc,incorreto
56,1.8666666666666667,230.6600488260565,-167.78528596049938,328.0310297012329,504.5702075958252,575.438289642334,15.187021304227502,0,rosca3inc,incorreto
57,1.9,223.14820109600487,-225.35543190154925,327.8733158111572,511.45378589630127,582.8780937194824,13.60051935068558,0,rosca3inc,incorreto
58,1.9333333333333331,231.00289372878103,235.64077898328577,327.87256479263306,514.3794536590576,588.9095449447632,5.882463162998865,0,rosca3inc,incorreto
59,1.9666666666666663,232.11459826452244,33.351136072241445,328.433039188385,514.8514366149902,592.5644731521606,4.241180177930624,0,rosca3inc,incorreto
60,2.0,230.91501643203435,-35.98745497464279,331.9628047943115,518.2126522064209,605.6145143508911,3.2485358084264613,0,rosca3inc,incorreto
61,2.033333333333333,229.7654152851344,-34.48803440699862,332.05726146698,517.2339677810669,607.7150058746338,3.2078505012595944,0,rosca3inc,incorreto
62,2.066666666666667,230.23876699610463,14.200551329107045,332.03009605407715,517.6284027099609,607.8782558441162,0.7959449751342305,0,rosca3inc,incorreto
63,2.1,231.75353469335303,45.44303091745292,333.0927443504333,517.9557609558105,603.0821657180786,0.8845332750063609,0,rosca3inc,incorreto
64,2.1333333333333333,231.6049644784154,-4.45710644812948,333.1705069541931,518.9005851745605,603.2773017883301,0.7668571961454159,0,rosca3inc,incorreto
65,2.1666666666666665,234.43417025100803,84.87617317777847,333.1802701950073,518.1599521636963,597.0031213760376,1.6288966253687251,0,rosca3inc,incorreto
66,2.2,235.82795150466043,41.81343760957219,333.1776094436645,517.6017951965332,596.68044090271,2.0453929895623166,0,rosca3inc,incorreto
67,2.2333333333333334,242.46845578356547,199.21512836715124,335.3256940841675,523.26979637146,596.1843824386597,3.965150296106824,0,rosca3inc,incorreto
68,2.2666666666666666,243.09811946683575,18.88991049810926,335.79514503479004,525.3777980804443,576.4716053009033,4.538063822816916,0,rosca3inc,incorreto
69,2.3,252.28309986200608,275.549411855109,336.11600160598755,525.2509832382202,537.5290632247925,6.352800329975166,0,rosca3inc,incorreto
70,2.333333333333333,264.1535360604358,356.113085952891,336.55176401138306,524.895429611206,496.4924669265747,9.80944523783183,0,rosca3inc,incorreto
71,2.3666666666666667,266.5572320206273,72.11087880574496,337.0572853088379,524.6782350540161,485.0253582000733,10.15026268674269,0,rosca3inc,incorreto
72,2.4,261.08465277076425,-164.17737749589094,339.0954852104187,524.6982336044312,496.6026735305786,8.645947340768704,0,rosca3inc,incorreto
73,2.433333333333333,267.7350243514695,199.51114742115809,339.9405312538147,502.748064994812,423.6676597595215,5.529824685582992,0,rosca3inc,incorreto
74,2.466666666666667,272.77759334609124,151.27706983865153,339.89225149154663,487.5981330871582,403.18060398101807,3.892589052673274,0,rosca3inc,incorreto
75,2.5,273.1964085508628,12.564456143146003,339.61740016937256,483.0006980895996,402.2580528259277,4.459526582903438,0,rosca3inc,incorreto
76,2.533333333333333,265.49889993621804,-230.925258439342,339.5811367034912,433.6481809616089,315.34006118774414,4.559795619176994,0,rosca3inc,incorreto
77,2.566666666666667,254.42909605278413,-332.0941165030172,338.9767384529114,396.7057943344116,281.9298005104065,6.815067283227884,0,rosca3inc,incorreto
78,2.6,250.95009646974663,-104.36998749112432,336.0494613647461,374.1694450378418,252.7721929550171,9.206379296218389,0,rosca3inc,incorreto
79,2.6333333333333333,248.629792986795,-69.60910448854975,334.7057819366455,359.7888779640198,229.9325180053711,9.337611751950096,0,rosca3inc,incorreto
80,2.6666666666666665,249.2463931858653,18.49800597210958,334.6539831161499,343.0846166610718,200.36476850509644,6.210253963759503,0,rosca3inc,incorreto
81,2.7,251.08973786970688,55.300340515246944,334.6657633781433,345.4900860786438,199.8678302764893,2.0187365686548886,0,rosca3inc,incorreto
82,2.7333333333333334,250.32949714653657,-22.807221695109376,334.2088007926941,343.15555572509766,207.72397756576535,0.9625087013922164,0,rosca3inc,incorreto
83,2.7666666666666666,252.70025048530877,71.12260016316526,335.18441677093506,341.14269733428955,208.03043603897092,1.4308248726349924,0,rosca3inc,incorreto
84,2.8,254.2140946271085,45.41532425399254,335.1620578765869,336.0890507698059,209.0596103668213,1.7562896882011685,0,rosca3inc,incorreto
85,2.833333333333333,257.03381994552865,84.59175955260463,335.1686453819275,336.25320196151733,206.7426323890686,2.391203430156522,0,rosca3inc,incorreto
86,2.8666666666666667,264.8552304533524,234.64231523471145,335.1967978477478,335.5666422843933,216.41525745391849,5.011305668285451,0,rosca3inc,incorreto
87,2.9,264.998408688534,4.295347055448247,335.37554025650024,338.34476709365845,219.54264879226685,5.223697809294912,0,rosca3inc,incorreto
88,2.933333333333333,264.00765871355577,-29.72249924934601,335.9421944618225,339.1001844406128,219.2008280754089,4.509385663472623,0,rosca3inc,incorreto
89,2.966666666666667,261.91773391392803,-62.697743988832144,336.066198348999,336.86899423599243,210.5216717720032,2.9752571049806105,0,rosca3inc,incorreto
90,3.0,258.5733140658474,-100.332595442419,336.042423248291,333.6026644706726,205.29908895492557,2.413870355330334,0,rosca3inc,incorreto
91,3.033333333333333,253.57804486708915,-149.8580759627475,335.59797048568726,334.32117462158203,205.64127445220947,4.149909385012166,0,rosca3inc,incorreto
92,3.066666666666667,238.0577555682736,-465.60867896446666,332.14043140411377,318.1099033355713,206.91620349884036,9.279716729689056,0,rosca3inc,incorreto
93,3.1,233.8060965816465,-127.54976959881276,330.754029750824,320.4327178001404,209.47112560272217,11.22397455000657,0,rosca3inc,incorreto
94,3.1333333333333333,260.05232161256,787.3867509274044,335.3305649757385,391.2391519546509,264.1153836250305,10.818263865066074,0,rosca3inc,incorreto
95,3.1666666666666665,264.6025834368868,136.5078547298043,337.90198802948,408.9591550827026,279.82372999191284,12.099130991658296,0,rosca3inc,incorreto
96,3.2,264.1354998054666,-14.012508942604995,337.8868818283081,412.6581573486328,287.25396394729614,13.388458007619702,0,rosca3inc,incorreto
97,3.2333333333333334,268.3984682101516,127.88905214054864,338.23157787323,430.7823371887207,312.8703045845032,12.479788465514057,0,rosca3inc,incorreto
98,3.2666666666666666,270.651775813098,67.59922808839349,338.32717180252075,465.4186248779297,367.9364204406738,3.667781911282487,0,rosca3inc,incorreto
99,3.3,268.29040279299886,-70.84119060297496,339.3249106407165,468.5367250442505,378.2776880264282,2.4769559998440283,0,rosca3inc,incorreto
100,3.333333333333333,265.72629372817386,-76.92327194475013,342.73144483566284,511.7299890518189,458.0160713195801,2.2721733923500995,0,rosca3inc,incorreto
101,3.3666666666666667,264.8783555361854,-25.43814575965428,344.72647190093994,518.3704948425293,472.7540159225464,2.066159160827037,0,rosca3inc,incorreto
102,3.4,268.351175557431,104.18460063736916,345.3756308555603,522.3036003112793,471.3745450973511,2.0625372466174468,0,rosca3inc,incorreto
103,3.433333333333333,256.48198518413705,-356.07571119881925,345.8018231391907,515.4276609420776,488.95567417144775,4.355054901567993,0,rosca3inc,incorreto
104,3.466666666666667,243.50044227795053,-389.4462871855947,346.8023729324341,530.5484533309937,548.0745220184326,9.06330290142751,0,rosca3inc,incorreto
105,3.5,238.70620457054645,-143.82713122212323,347.4988031387329,524.7256994247437,541.5228080749512,11.609135459171606,0,rosca3inc,incorreto
106,3.533333333333333,240.3383983001011,48.9658118866393,350.5285620689392,539.7049140930176,572.5635194778442,11.318547862585923,0,rosca3inc,incorreto
107,3.566666666666667,243.59322107556133,97.64468326380722,353.0166220664978,550.081844329834,586.9724321365356,6.265356090712057,0,rosca3inc,incorreto
108,3.6,232.88896070674517,-321.1278110644858,354.6758794784546,550.1107692718506,602.7653646469116,3.932693128209501,0,rosca3inc,incorreto
109,3.633333333333333,226.55326328109064,-190.07092276963505,355.9846258163452,556.138186454773,619.360728263855,6.030859466598384,0,rosca3inc,incorreto
110,3.6666666666666665,234.33950867046823,233.58736168132796,356.4076852798462,553.4816408157349,629.6563768386841,5.951631472202762,0,rosca3inc,incorreto
111,3.7,232.92331418994692,-42.48583441563852,356.6537404060364,552.8002309799194,631.5122509002686,5.476767521020424,0,rosca3inc,incorreto
112,3.733333333333333,231.3739975899652,-46.47949799945337,357.2556066513061,551.6673517227173,636.8176174163818,2.6995135450338283,0,rosca3inc,incorreto
113,3.7666666666666666,227.08238337950525,-128.74842631379778,357.3333477973938,553.1801605224609,652.9278659820557,3.1184813653769314,0,rosca3inc,incorreto
114,3.8,223.0663931220365,-120.47970772406272,357.2361445426941,554.6408700942993,663.5320329666138,4.136602636491406,0,rosca3inc,incorreto
115,3.8333333333333335,221.74092818425083,-39.76394813356961,357.15155839920044,555.3285026550293,667.097225189209,4.406213584170994,0,rosca3inc,incorreto
116,3.8666666666666663,222.2285326865108,14.628135067798668,357.2843384742737,556.6245889663696,668.9286375045776,3.6594295318522825,0,rosca3inc,incorreto
117,3.9,224.61814430402995,71.68834852557495,357.18408823013306,556.38512134552,665.4234409332275,1.932716592743349,0,rosca3inc,incorreto
118,3.933333333333333,226.4189409763496,54.02390016958947,356.1906838417053,552.843189239502,658.0572366714478,1.7090224651975374,0,rosca3inc,incorreto
119,3.966666666666667,226.13880491336377,-8.404081889574968,355.13904333114624,546.9182538986206,654.7494077682495,1.938401423048242,0,rosca3inc,incorreto
120,4.0,230.1976317380536,121.76480474069535,355.4797053337097,546.9031476974487,644.2189264297485,2.604484951378834,0,rosca3inc,incorreto
121,4.033333333333333,232.9974716293393,83.995196738571,355.4876446723938,546.1364650726318,636.5942859649658,3.071726662085064,0,rosca3inc,incorreto
122,4.066666666666666,229.3760126876777,-108.64376824984843,355.48410415649414,546.7094278335571,625.7514667510986,2.545602823531448,0,rosca3inc,incorreto
123,4.1,232.62634787807917,97.51005571204333,354.9934959411621,544.8920917510986,606.3578081130981,2.484458187462266,0,rosca3inc,incorreto
124,4.133333333333334,239.63541143954137,210.2719068438668,353.6947059631348,525.6155920028687,558.0884313583374,3.609688991037799,0,rosca3inc,incorreto
125,4.166666666666667,236.40805962001323,-96.82055458584416,352.8705382347107,516.7061948776245,548.460202217102,3.510332144990667,0,rosca3inc,incorreto
126,4.2,253.32080103351595,507.3822424050815,350.8659625053406,514.5316314697266,506.9034719467163,8.280236064077936,0,rosca3inc,incorreto
127,4.233333333333333,233.1779920084253,-604.2842707527188,350.0450134277344,481.1420774459839,484.16520595550537,7.572592386993398,0,rosca3inc,incorreto
128,4.266666666666667,245.2932548601764,363.4578855525317,350.05348920822144,491.46223068237305,465.8558893203736,7.109964405796429,0,rosca3inc,incorreto
129,4.3,247.13164493743707,55.15170231782093,348.7910056114197,478.59938621521,436.66276931762695,7.331465729813744,0,rosca3inc,incorreto
130,4.333333333333333,251.93310299635985,144.0437417676833,347.8244876861572,460.1424407958984,390.6865739822388,7.139089816075303,0,rosca3inc,incorreto
131,4.366666666666666,260.4579222477883,255.7445775428536,345.2445673942566,469.573130607605,396.27355098724365,8.91781007670099,0,rosca3inc,incorreto
132,4.4,270.79106974874514,309.9944250287052,342.0366883277893,455.4379320144653,337.1605181694031,9.429855570139791,0,rosca3inc,incorreto
133,4.433333333333334,262.8052600982964,-239.5742895134623,335.73845386505127,419.0982055664063,296.6036939620972,8.315360731666615,0,rosca3inc,incorreto
134,4.466666666666667,260.58147420214755,-66.71357688446562,335.4029846191406,403.4623003005981,279.10144329071045,6.021783775335951,0,rosca3inc,incorreto
135,4.5,255.7717243928938,-144.29249427761278,331.7144751548767,382.1180105209351,253.5496473312378,4.920971127966278,0,rosca3inc,incorreto
136,4.533333333333333,249.60094499329475,-185.12338198797124,325.5207180976868,365.7233190536499,259.52751874923706,7.0800145141773605,0,rosca3inc,incorreto
137,4.566666666666666,252.10407605344528,75.0939318045161,321.320378780365,354.51318740844727,227.3249173164368,4.9664995630138025,0,rosca3inc,incorreto
138,4.6,254.5734847156697,74.08225986673273,322.40538597106934,350.2107524871826,221.27211570739743,3.697153870618536,0,rosca3inc,incorreto
139,4.633333333333334,255.33810494348015,22.938606834314044,322.6175808906555,344.2847228050232,216.2455701828003,2.316914790627262,0,rosca3inc,incorreto
140,4.666666666666667,262.68007109731275,220.2589846149772,328.6242914199829,353.11777353286743,233.5742712020874,4.398112355836776,0,rosca3inc,incorreto
141,4.7,262.6936745634855,0.4081039851826062,332.5834250450134,354.74724769592285,235.34684658050537,4.385412711651449,0,rosca3inc,incorreto
142,4.733333333333333,264.0140884736161,39.61241730391748,334.1058039665222,353.2872676849365,222.47368097305295,4.040637134401131,0,rosca3inc,incorreto
143,4.766666666666667,262.9092367486269,-33.14555174967609,334.16412591934204,353.1625771522522,231.2708330154419,3.1333468372276707,0,rosca3inc,incorreto
144,4.8,262.0954497287985,-24.41361059485189,333.1922221183777,350.49465894699097,231.7320656776428,0.628841494762249,0,rosca3inc,incorreto
145,4.833333333333333,262.94895267191487,25.605088293491463,331.660680770874,354.2374348640442,238.3917760848999,0.6210210946727506,0,rosca3inc,incorreto
146,4.866666666666666,261.9693437405427,-29.38826794116551,327.7935791015625,350.5807900428772,238.60607385635376,0.7339917289528483,0,rosca3inc,incorreto
147,4.9,261.8714153905535,-2.937850499674824,326.3650774955749,352.7197337150574,241.0305333137512,0.471133539366371,0,rosca3inc,incorreto
148,4.933333333333334,266.64511218814647,143.21090392778842,326.5962839126587,366.5054941177368,250.6638264656067,1.8103799263818696,0,rosca3inc,incorreto
149,4.966666666666667,172.98576596391158,-2809.780386727047,327.7747392654419,436.5887403488159,468.5799837112427,36.19095289312459,0,rosca3inc,incorreto
150,5.0,233.33527255977856,1810.4851978760096,328.1188130378723,486.7006015777588,486.8872404098511,35.22572886241253,0,rosca3inc,incorreto
151,5.033333333333333,262.4972375184379,874.8589487597798,327.875611782074,488.83426666259766,467.7080297470093,35.29405618971621,0,rosca3inc,incorreto
152,5.066666666666666,192.1339131994413,-2110.8997295698973,328.76571893692017,502.243595123291,558.446946144104,37.40092503755148,0,rosca3inc,incorreto
153,5.1,205.6795639426459,406.3695222961377,329.128782749176,498.0268621444702,567.5054311752319,31.4740801177077,0,rosca3inc,incorreto
154,5.133333333333334,262.3925395244328,1701.3892674536064,329.495108127594,511.2172365188599,492.2375822067261,28.755877607117583,0,rosca3inc,incorreto
155,5.166666666666667,273.6080872643996,336.4664321990034,329.807767868042,522.2861337661743,484.1623735427856,33.47652433652781,0,rosca3inc,incorreto
156,5.2,277.1874644074581,107.3813142917578,329.9023962020874,526.1290311813354,476.68720722198486,35.94074167449942,0,rosca3inc,incorreto
157,5.233333333333333,267.6749741796817,-285.37470683329275,330.16265630722046,521.3586473464966,495.0754880905152,26.30478304079994,0,rosca3inc,incorreto
158,5.266666666666667,255.4741555373734,-366.0245592692496,334.61602449417114,528.2529973983765,537.499623298645,7.76689113026235,0,rosca3inc,incorreto
159,5.3,248.39089238364437,-212.4978946118719,337.64468908309937,534.4566249847412,573.0121994018555,10.908467142638155,0,rosca3inc,incorreto
160,5.333333333333333,246.9089256684209,-44.459001456703504,339.5336937904358,542.3827457427979,598.3346557617188,11.63732663957512,0,rosca3inc,incorreto
161,5.366666666666666,247.1147548391971,6.17487512328637,341.7521381378174,546.5041637420654,603.5551357269287,7.929614502685986,0,rosca3inc,incorreto
162,5.4,244.3162085955734,-83.9563873087107,342.6894736289978,548.5671472549438,613.5665130615234,3.757336016365264,0,rosca3inc,incorreto
163,5.433333333333334,237.61897025837865,-200.9171501158437,342.5484538078308,545.5687379837036,619.9987077713013,3.8594544321138855,0,rosca3inc,incorreto
164,5.466666666666667,226.00028774085985,-348.56047552556333,341.7000389099121,541.1451959609985,636.4058017730713,7.973408824957595,0,rosca3inc,incorreto
165,5.5,224.85519502969456,-34.352781334958706,341.55959844589233,538.6349058151245,640.8024787902832,9.159883177429004,0,rosca3inc,incorreto
166,5.533333333333333,221.8345790816099,-90.61847844254004,341.43808364868164,539.969744682312,654.4323921203613,8.57746793809226,0,rosca3inc,incorreto
167,5.566666666666666,221.23760975013383,-17.90907994428096,340.81355810165405,539.3356275558472,655.4900407791138,5.930661353985075,0,rosca3inc,incorreto
168,5.6,222.66539289806545,42.83349443794691,340.8889174461365,539.4748449325562,653.2575845718384,1.8172557028774512,0,rosca3inc,incorreto
169,5.633333333333334,220.7593608914073,-57.18096019974325,340.95041513442993,540.0238180160522,659.2735433578491,1.4406262174546045,0,rosca3inc,incorreto
170,5.666666666666667,221.4720463844279,21.3805647906176,340.154550075531,539.5678853988647,660.9628200531006,0.6394169169258063,0,rosca3inc,incorreto
171,5.7,221.89378431954657,12.652138053560122,339.472496509552,539.2805671691895,665.3882932662964,0.6442957709650099,0,rosca3inc,incorreto
172,5.733333333333333,221.28027976310472,-18.4051366932556,339.5628333091736,538.964581489563,666.3988208770752,0.6396302328067685,0,rosca3inc,incorreto
173,5.766666666666667,221.46302781367933,5.482441517238499,340.09024143218994,538.7389326095581,665.6341552734375,0.3672271912788812,0,rosca3inc,incorreto
174,5.8,223.7619172485959,68.96668304749682,341.4934015274048,541.826434135437,661.3719320297241,0.9162292502257444,0,rosca3inc,incorreto
175,5.833333333333333,227.7439308776954,119.46040887298494,341.8291711807251,543.955078125,657.1098804473877,2.423533371480123,0,rosca3inc,incorreto
176,5.866666666666666,242.6905148099634,448.39751796804,342.0870923995972,544.2752695083618,631.1663103103638,7.998145588797663,0,rosca3inc,incorreto
177,5.9,246.19705022943413,105.1960625841221,342.1325612068176,544.0324115753174,622.3843288421631,10.12088911257562,0,rosca3inc,incorreto
178,5.933333333333334,246.121383599646,-2.2699988936435034,340.56200981140137,542.1837902069092,617.9396295547485,9.59822961987145,0,rosca3inc,incorreto
179,5.966666666666667,254.30797726102108,245.5978098412521,338.15171241760254,542.1347808837891,594.0060424804688,8.71583060295614,0,rosca3inc,incorreto
180,6.0,270.84018362642195,495.966190962026,337.93758630752563,541.9904136657715,532.5197696685791,10.15059813764448,0,rosca3inc,incorreto
181,6.033333333333333,270.13698099878303,-21.09607882916748,337.26184129714966,541.959171295166,530.4453277587891,11.000638492678483,0,rosca3inc,incorreto
182,6.066666666666666,270.5270141412293,11.70099427338812,335.6998300552368,526.3464832305908,489.5292806625366,10.272480070526148,0,rosca3inc,incorreto
183,6.1,270.0313968771992,-14.86851792090306,330.3314208984375,498.5391855239868,447.8112316131592,6.436800148475286,0,rosca3inc,incorreto
184,6.133333333333334,287.3737113684151,520.2694347364775,325.4963421821594,478.6609697341919,379.9299287796021,6.802014725671789,0,rosca3inc,incorreto
185,6.166666666666667,288.1547175478263,23.430185382335367,323.3705735206604,465.2051210403442,358.3026337623596,8.594231423618485,0,rosca3inc,incorreto
186,6.2,289.30154081477804,34.40469800855226,320.35632848739624,474.2041254043579,411.7720413208008,8.839607220218342,0,rosca3inc,incorreto
187,6.233333333333333,286.28536334478,-90.4853240999404,319.02981519699097,472.2639656066895,417.1726799011231,7.167031494465614,0,rosca3inc,incorreto
188,6.266666666666667,246.00591902120735,-1208.3833297071794,319.7037363052368,466.31160736083984,460.93894958496094,16.738193422405654,0,rosca3inc,incorreto
189,6.3,204.4563100706448,-1246.488268516878,323.5578989982605,456.9227170944214,480.6004428863525,33.414890867363475,0,rosca3inc,incorreto
190,6.333333333333333,174.10059836406367,-910.6713511974332,323.7279939651489,426.0143995285034,471.25794410705566,45.19984158338632,0,rosca3inc,incorreto
191,6.366666666666666,185.38106604801277,338.4140305184721,324.0159559249878,418.87084007263184,445.3979301452637,41.50673553107613,0,rosca3inc,incorreto
192,6.4,152.9129448345352,-974.043636404326,325.1139450073242,431.4725017547608,516.6316938400269,31.502899523492275,0,rosca3inc,incorreto
193,6.433333333333334,145.74257328817862,-215.1111463906977,325.10364532470703,437.03763484954834,575.86838722229,21.39766527968648,0,rosca3inc,incorreto
