frame,tempo,angulo,velocidade,ombro_y,cotovelo_y,punho_y,desvio_5_frames,repeticao,video,rotulo,movimento_incorreto,label
59,1.9666666666666663,95.38364476632228,-141.1186069852006,461.61720275878906,689.6421051025391,653.4220886230469,11.194482718403467,0,rosca2,correto,False,0
60,2.0,84.65470660793807,-321.8681447515268,460.98072052001953,689.0687561035156,613.9287567138672,9.674015249688216,0,rosca2,correto,False,0
61,2.033333333333333,84.2426431761587,-12.36190295338119,457.92579650878906,677.225341796875,605.4264450073242,7.721446714789341,0,rosca2,correto,False,0
62,2.066666666666667,80.27222931109056,-119.11241595204416,456.4091110229492,665.0562286376953,585.817756652832,7.501305957721279,0,rosca2,correto,False,0
63,2.1,79.52990923058088,-22.269602415290137,455.7308197021485,662.4126434326172,587.4635696411133,5.667776905377002,0,rosca2,correto,False,0
64,2.1333333333333333,70.72505353580755,-264.1456708432001,455.78441619873047,663.4912872314453,558.4902954101562,5.01836248900612,0,rosca2,correto,False,0
65,2.1666666666666665,67.17130675521275,-106.61240341784378,455.7950210571289,664.5000457763672,550.4079055786133,6.382329467257242,0,rosca2,correto,False,0
66,2.2,63.224730163693415,-118.39729774558016,455.7173538208008,665.7438659667969,555.7063674926758,6.736556510249174,0,rosca2,correto,False,0
67,2.2333333333333334,61.99427094513148,-36.91377655685798,455.7793426513672,666.3092041015625,557.3212814331055,6.30117367290888,0,rosca2,correto,False,0
68,2.2666666666666666,58.00401018926258,-119.70782267606708,455.7979583740234,667.2641754150391,542.888298034668,4.372843907923832,0,rosca2,correto,False,0
69,2.3,57.25446160957279,-22.48645739069381,455.0156784057617,667.0610809326172,536.5765380859375,3.622839552622532,0,rosca2,correto,False,0
70,2.333333333333333,59.49363557034568,67.17521882318664,455.5470657348633,667.3242950439453,548.4410858154297,2.287102778657643,0,rosca2,correto,False,0
71,2.3666666666666667,59.56658373619753,2.1884449755556545,455.9851837158203,667.6457977294922,554.2343139648438,1.6263134879613286,0,rosca2,correto,False,0
72,2.4,67.43362404039125,236.0112091258117,456.0196685791016,666.5251159667969,569.6187591552734,3.6499549496148247,0,rosca2,correto,False,0
73,2.433333333333333,71.73475860457751,129.03403692558769,456.0382843017578,665.4984283447266,577.4073028564453,5.53173589537548,0,rosca2,correto,False,0
74,2.466666666666667,76.72968049527366,149.84765672088443,456.0128402709961,666.4662170410156,590.3364944458008,6.765700076459615,0,rosca2,correto,False,0
75,2.5,83.14320797654146,192.4058244380342,456.3561630249024,674.4102478027344,606.9793701171875,8.020789616553747,0,rosca2,correto,False,0
76,2.533333333333333,86.27681118436243,94.00809623462904,458.1953048706055,694.051513671875,638.7548065185547,6.972652053710702,0,rosca2,correto,False,0
77,2.566666666666667,96.54681449545365,308.100099332736,458.2318878173828,693.7969970703125,663.2723236083984,8.490371762056908,0,rosca2,correto,False,0
78,2.6,98.09505202625954,46.44712592417719,458.42262268066406,694.2836761474609,668.6253356933594,8.104451964468307,0,rosca2,correto,False,0
79,2.6333333333333333,102.29653577707757,126.04451252454083,458.18470001220703,692.8948974609375,676.4420318603516,7.3068951099893695,0,rosca2,correto,False,0
80,2.6666666666666665,107.5525908731646,157.68165288261116,457.81646728515625,690.4257965087891,697.2100830078125,7.059011919146598,0,rosca2,correto,False,0
81,2.7,112.68080969208036,153.84656456747263,457.0983123779297,683.3277893066406,714.3388366699219,5.994961119319656,0,rosca2,correto,False,0
82,2.7333333333333334,113.2652256853458,17.53247979796356,457.02110290527344,681.0494995117188,716.4460754394531,5.882250546536958,0,rosca2,correto,False,0
83,2.7666666666666666,123.17450047979314,297.2782438334198,456.96704864501953,680.9599304199219,745.6358337402344,6.937695664150667,0,rosca2,correto,False,0
84,2.8,127.67388220699632,134.98145181609516,456.9600677490234,678.9076232910156,758.0368041992188,7.400384062810068,0,rosca2,correto,False,0
85,2.833333333333333,133.10428354412434,162.91204011384096,456.9966125488281,678.9018249511719,772.9730224609375,8.000238018391073,0,rosca2,correto,False,0
86,2.8666666666666667,139.4744081666647,191.1037386762104,457.3705673217773,678.9234161376953,793.4272766113281,8.899808425623311,0,rosca2,correto,False,0
87,2.9,140.42175626342285,28.420442902744867,457.4813079833984,679.0012359619141,798.5868072509766,6.658141416295263,0,rosca2,correto,False,0
88,2.933333333333333,144.44356002497446,120.65411284654829,459.3610000610352,680.2217102050781,815.7308197021484,5.922634510424324,0,rosca2,correto,False,0
89,2.966666666666667,145.6059442308507,34.87152617628709,460.0702667236328,679.4165802001953,813.1722259521484,4.411721325167698,0,rosca2,correto,False,0
90,3.0,154.34120368727426,262.0577836927069,462.8752136230469,684.2765045166016,843.8307189941406,5.278743236823683,0,rosca2,correto,False,0
91,3.033333333333333,161.80815122661926,224.00842618035,467.4645233154297,694.3741607666016,876.6139221191406,7.719053584613917,0,rosca2,correto,False,0
92,3.066666666666667,161.2633132995659,-16.345137811600523,467.7635955810547,695.6128692626953,868.4944152832031,7.40725278572751,0,rosca2,correto,False,0
93,3.1,163.46805722838744,66.14231786464586,469.719352722168,699.3798828125,881.6353607177734,6.626938813326944,0,rosca2,correto,False,0
94,3.1333333333333333,164.40388522959128,28.074840036115347,469.6783447265625,700.1399230957031,884.1574096679688,3.5418512426455826,0,rosca2,correto,False,0
95,3.1666666666666665,165.09762864192854,20.812302370117663,468.5810089111328,696.4715576171875,871.5223693847656,1.4703639267517656,0,rosca2,correto,False,0
96,3.2,165.39004048432474,8.77235527188617,466.0790252685547,693.9024353027344,874.3300628662109,1.486210250420685,0,rosca2,correto,False,0
97,3.2333333333333334,165.62667570657905,7.099056667629213,464.59434509277344,693.7082672119141,878.7306213378906,0.7811612069214167,0,rosca2,correto,False,0
98,3.2666666666666666,162.93168905033397,-80.84959968735234,464.9256134033203,697.8096008300781,878.0302429199219,0.9702678212702326,0,rosca2,correto,False,0
99,3.3,160.17453327146694,-82.71467336601091,465.7400512695313,701.9451904296875,876.2831878662109,2.07060647648077,0,rosca2,correto,False,0
100,3.333333333333333,157.62047681203623,-76.62169378292134,467.31056213378906,704.5640563964844,872.8224182128906,3.0795404976895115,0,rosca2,correto,False,0
101,3.3666666666666667,151.7883150757822,-174.96485208762067,467.2940826416016,702.4039459228516,850.5145263671875,4.747377774748397,0,rosca2,correto,False,0
102,3.4,149.16411061936924,-78.72613369238906,467.2978973388672,701.0084533691406,841.7433166503906,5.138185822063856,0,rosca2,correto,False,0
103,3.433333333333333,143.3986180759444,-172.96477630274524,467.2014999389648,699.2671203613281,817.9784393310547,5.992703804817571,0,rosca2,correto,False,0
104,3.466666666666667,136.12548741759878,-218.19391975036865,464.75364685058594,691.3485717773438,790.7196807861328,7.344556456440755,0,rosca2,correto,False,0
105,3.5,128.94131314849943,-215.52522807298035,462.6966094970703,690.6865692138672,769.5060729980469,8.415024002757205,0,rosca2,correto,False,0
106,3.533333333333333,122.046089086368,-206.85672186394257,459.5157623291016,684.9803161621094,741.25244140625,9.7217771018114,0,rosca2,correto,False,0
107,3.566666666666667,121.88279437274836,-4.898841408589902,458.0107498168945,681.8904113769531,737.0663452148438,8.320727970610289,0,rosca2,correto,False,0
108,3.6,112.04028004294216,-295.2754298941858,457.32532501220703,682.2462463378906,710.174560546875,8.031993593293025,0,rosca2,correto,False,0
109,3.633333333333333,103.282392115238,-262.7366378311248,457.4091720581055,685.1308441162109,679.1425323486328,8.973654345984519,0,rosca2,correto,False,0
110,3.6666666666666665,96.9778210287554,-189.13713259447744,456.8721008300781,685.9336853027344,657.7162933349609,9.974108293057864,0,rosca2,correto,False,0
111,3.7,87.85322720787133,-273.7378146265226,456.9153594970703,687.5227355957031,624.311408996582,11.782658354109474,0,rosca2,correto,False,0
112,3.733333333333333,86.66276817165894,-35.71377108637165,456.9683837890625,688.5380554199219,620.0882720947266,9.545060027132012,0,rosca2,correto,False,0
113,3.7666666666666666,84.30568774521952,-70.71241279318272,458.05137634277344,681.9769287109375,604.2972946166992,7.16640356660292,0,rosca2,correto,False,0
114,3.8,80.82099392145602,-104.5408147129048,458.20446014404297,674.4680023193359,581.6771697998047,5.390971457890035,0,rosca2,correto,False,0
115,3.8333333333333335,74.81309973166978,-180.2368256935873,457.95143127441406,671.3599395751953,560.9335327148438,4.6986949934928495,0,rosca2,correto,False,0
116,3.866666666666666,70.58686702006025,-126.7869813482858,457.5248718261719,669.4038391113281,549.4506072998047,5.958801704344007,0,rosca2,correto,False,0
117,3.9,71.00002341363151,12.39469180713769,457.181396484375,668.2060241699219,552.6527786254883,5.430852469087431,0,rosca2,correto,False,0
118,3.933333333333333,67.24341317309278,-112.69830721616202,456.9020080566406,669.0943908691406,553.529052734375,4.633774088537584,0,rosca2,correto,False,0
119,3.966666666666667,63.74269278140866,-105.02161175052336,456.4435195922852,669.5432281494141,545.4914474487305,3.7388916704617134,0,rosca2,correto,False,0
120,4.0,63.86836654041296,3.7702127701287935,456.1920928955078,667.4626922607422,551.1631393432617,3.1281536191540087,0,rosca2,correto,False,0
121,4.033333333333333,66.55826343450735,80.69690682283188,456.1689376831055,664.6992492675781,557.4158477783203,2.6583071332646764,0,rosca2,correto,False,0
122,4.066666666666666,67.02679004028016,14.055798173184256,456.2735748291016,663.7570953369141,558.3916473388672,1.5533392040012224,0,rosca2,correto,False,0
123,4.1,67.52169526546342,14.847156755497792,457.8325653076172,664.1570281982422,557.4191284179688,1.6119557178817678,0,rosca2,correto,False,0
124,4.133333333333334,68.87089893862664,40.476110194896506,458.04832458496094,663.6773681640625,559.4546508789062,1.6437195123804953,0,rosca2,correto,False,0
125,4.166666666666667,81.38936353909827,375.5539380141489,456.6522979736328,657.0441436767578,593.533935546875,5.611528303529688,0,rosca2,correto,False,0
126,4.2,87.88003267806303,194.7200741689429,454.96265411376953,655.8329772949219,609.4376754760742,8.51720446692019,0,rosca2,correto,False,0
127,4.233333333333333,89.8270338317636,58.41003461101707,454.449462890625,656.2717437744141,611.5416717529297,9.339068893909989,0,rosca2,correto,False,0
128,4.266666666666667,92.0888927721546,67.85576821173024,454.46754455566406,674.6925354003906,641.697998046875,8.368317066385032,0,rosca2,correto,False,0
129,4.3,101.2647576648654,275.27594678132414,453.9830780029297,675.8042907714844,667.0536041259766,6.461035495761148,0,rosca2,correto,False,0
130,4.333333333333333,105.0759393490048,114.33545052418154,454.6598052978516,679.5914459228516,677.8678131103516,6.729656808374641,0,rosca2,correto,False,0
131,4.366666666666666,112.05126103866324,209.2596506897533,454.99305725097656,678.8585662841797,702.0553588867188,8.229867125122107,0,rosca2,correto,False,0
132,4.4,112.37245009228346,9.635671608606486,453.7516021728516,677.5467681884766,707.0011901855469,7.534004660786931,0,rosca2,correto,False,0
133,4.433333333333334,119.2532291544583,206.4233718652452,452.251205444336,666.1723327636719,722.9463195800781,6.261137449495455,0,rosca2,correto,False,0
134,4.466666666666667,126.77982497044944,225.7978744797343,451.5597534179688,663.1910705566406,747.1165466308594,7.360482858071588,0,rosca2,correto,False,0
135,4.5,134.08088414283318,219.03177517151235,451.5808868408203,663.3287811279297,767.2701263427734,8.509276206901141,0,rosca2,correto,False,0
136,4.533333333333333,137.4494297775787,101.05636904236547,452.6464080810547,667.9039001464844,781.6221618652344,9.254474239127791,0,rosca2,correto,False,0
137,4.566666666666666,138.74968422424308,39.00763339993148,453.3269500732422,671.2496948242188,786.2104797363281,7.302003539552029,0,rosca2,correto,False,0
138,4.6,144.28076408024,165.93239567990764,456.1506652832031,672.2260284423828,797.4929046630859,5.771791094779657,0,rosca2,correto,False,0
139,4.633333333333334,150.517060497173,187.0888925079896,459.73480224609375,679.5886993408203,818.8255310058594,5.777218646056115,0,rosca2,correto,False,0
140,4.666666666666667,156.01657812248115,164.98552875924474,463.4917449951172,682.9240417480469,841.2577819824219,7.036859504711504,0,rosca2,correto,False,0
0,0.0,196.2271225842556,0.0,350.7149648666382,556.0657453536987,743.863935470581,0.0,0,rosca3,incorreto,False,0
1,0.0333333333333333,209.127981601663,387.02577052222153,331.63057565689087,539.6055221557617,742.2447395324707,0.0,0,rosca3,incorreto,False,0
2,0.0666666666666666,205.16077685686767,-119.01614234386015,338.9953207969665,557.68798828125,742.7374076843262,0.0,0,rosca3,incorreto,False,0
3,0.1,206.2058214111865,31.35133662956548,335.3743600845337,570.1342105865479,737.1665668487549,0.0,0,rosca3,incorreto,False,0
4,0.1333333333333333,202.699596305116,-105.18675318211764,327.7221465110779,565.8483839035034,733.0074691772461,4.348584606078016,0,rosca3,incorreto,False,0
5,0.1666666666666666,201.6274856848516,-32.16331860792934,320.815372467041,563.3598518371582,728.3689212799072,2.6525246707206023,0,rosca3,incorreto,False,0
6,0.2,199.8477643408372,-53.39164032043215,322.2335743904114,560.7995653152466,727.0717620849609,2.3150914742599182,0,rosca3,incorreto,False,0
7,0.2333333333333333,202.55154152279343,81.11331545868637,320.6746745109558,562.9481220245361,726.617546081543,2.0752774174724973,0,rosca3,incorreto,False,0
8,0.2666666666666666,201.16443919216903,-41.61306991873119,320.01779079437256,557.4605798721313,726.1847877502441,1.0366251050856534,0,rosca3,incorreto,False,0
9,0.3,199.5268229430609,-49.12848747324574,319.88022565841675,552.796368598938,720.7471561431885,1.1233929445969977,0,rosca3,incorreto,False,0
10,0.3333333333333333,198.925403299733,-18.04258929983576,319.7204303741455,550.1792192459106,717.6633453369141,1.3004064757456988,0,rosca3,incorreto,False,0
11,0.3666666666666666,198.17189259617348,-22.605321106785823,320.5083990097046,552.491455078125,715.0222063064575,1.585167531136398,0,rosca3,incorreto,False,0
12,0.4,199.0720994097691,27.00620440786849,321.28591775894165,554.0206146240234,714.7327423095703,0.9966398619667408,0,rosca3,incorreto,False,0
13,0.4333333333333333,201.4840679934843,72.35905751145623,322.0993137359619,554.9166870117188,714.6793127059937,1.1130077677030925,0,rosca3,incorreto,False,0
14,0.4666666666666667,203.50804394926232,60.7192786733404,322.64451026916504,556.193118095398,715.543155670166,1.9797345577179748,0,rosca3,incorreto,False,0
15,0.5,204.49531143527352,29.61802458033617,322.9342317581177,559.1062116622925,714.7974157333374,2.4436546658776312,0,rosca3,incorreto,False,0
16,0.5333333333333333,212.91764879410752,252.67012076502,319.00739192962646,555.618953704834,703.7995433807373,4.694454709568578,0,rosca3,incorreto,False,0
17,0.5666666666666667,223.2071090573669,308.68380789778286,311.7259454727173,544.5194149017334,681.1134624481201,8.050565209043647,0,rosca3,incorreto,False,0
18,0.6,232.84753504510465,289.2127796321301,312.600839138031,551.2111186981201,667.0952081680298,11.241532202491628,0,rosca3,incorreto,False,0
19,0.6333333333333333,244.5587523756041,351.3365199149848,307.7091979980469,538.5210084915161,593.0618190765381,14.170689343508664,0,rosca3,incorreto,False,0
20,0.6666666666666666,247.53870255592184,89.39850540953188,307.50097274780273,537.8140211105347,582.5914192199707,12.97007355874863,0,rosca3,incorreto,False,0
21,0.7,256.25734657593847,261.5593206004988,301.6745066642761,518.9055633544922,527.2532844543457,11.58607678348192,0,rosca3,incorreto,False,0
22,0.7333333333333333,261.0398842349621,143.4761297707081,303.1176209449768,513.4475898742676,493.5674858093262,9.786409119570097,0,rosca3,incorreto,False,0
23,0.7666666666666667,266.8671157275217,174.816944776789,306.19877099990845,500.4991292953491,447.3361158370972,8.285671253280665,0,rosca3,incorreto,False,0
24,0.8,248.31415207851484,-556.5889094702061,306.328182220459,389.9196338653565,340.85031509399414,7.405762865912031,0,rosca3,incorreto,False,0
25,0.8333333333333334,244.53960858148423,-113.23630491091734,306.75896644592285,386.5403938293457,335.14639377593994,8.151016591801072,0,rosca3,incorreto,False,0
26,0.8666666666666667,251.19601948590537,199.69232713263324,310.8348083496094,353.21946144104004,278.2848286628723,8.29514338163956,0,rosca3,incorreto,False,0
27,0.9,246.7116119453721,-134.53222621599764,316.75809144973755,334.43833351135254,252.0511507987976,7.971984482217433,0,rosca3,incorreto,False,0
28,0.9333333333333332,253.8762799694939,214.94004072365385,321.87312841415405,391.91558361053467,327.93105840682983,3.291703221209114,0,rosca3,incorreto,False,0
29,0.9666666666666668,236.5852904148411,-518.7296866395843,329.2210292816162,409.6072626113892,380.174503326416,5.976923293793576,0,rosca3,incorreto,False,0
30,1.0,159.57821163152343,-2310.21236349953,331.596200466156,432.427282333374,498.98966789245605,35.497542634926546,0,rosca3,incorreto,False,0
31,1.0333333333333334,152.16761258176624,-222.31797149271583,333.32186937332153,437.8671884536743,501.41425609588623,44.42151759998244,0,rosca3,incorreto,False,0
32,1.0666666666666669,142.1259893065783,-301.2486982556379,335.06242990493774,443.1961154937744,552.5621795654297,46.67470827622683,0,rosca3,incorreto,False,0
33,1.1,141.58165089588968,-16.330152320658726,335.8521366119385,447.28127002716064,573.4659004211426,35.72184313775825,0,rosca3,incorreto,False,0
34,1.1333333333333333,157.28476964964793,471.0935626127474,335.8690452575684,461.70880794525146,601.0022735595703,7.495033183258342,0,rosca3,incorreto,False,0
35,1.1666666666666667,163.631959473344,190.4156947108825,335.4892659187317,467.1957063674927,592.6246404647827,8.570171230834692,0,rosca3,incorreto,False,0
36,1.2,157.91794061040457,-171.4205658881832,335.2263879776001,451.8159198760986,571.027364730835,8.977735903606836,0,rosca3,incorreto,False,0
37,1.2333333333333334,156.05446594222178,-55.90424004548368,335.69101095199585,454.7529602050781,570.3163862228394,7.334529604310725,0,rosca3,incorreto,False,0
38,1.2666666666666666,157.66032867408327,48.17588195584477,335.68427324295044,456.88151836395264,558.3713293075562,2.639612903151522,0,rosca3,incorreto,False,0
39,1.3,157.8875981808957,6.818085204373006,337.8151273727417,458.876051902771,558.1443929672241,2.594279272550135,0,rosca3,incorreto,False,0
40,1.3333333333333333,164.9704319160618,212.4850120549832,339.4122862815857,456.07093334198,524.8807954788208,3.113627265746066,0,rosca3,incorreto,False,0
41,1.3666666666666667,171.0306725305177,181.8072184336768,339.3180012702942,453.8629388809204,507.4775505065918,5.662540740696685,0,rosca3,incorreto,False,0
42,1.4,205.0308350595519,1020.0048758710255,338.4931683540344,440.3839588165283,449.4909381866455,17.57177898756265,0,rosca3,incorreto,False,0
43,1.4333333333333331,272.47430390319835,2023.3040653093933,337.6082968711853,420.0324726104736,357.5439977645874,42.31765241364791,0,rosca3,incorreto,False,0
44,1.4666666666666666,275.0531678240268,77.36591762485318,335.9495759010315,396.16724967956543,281.6243505477905,47.76724974007339,0,rosca3,incorreto,False,0
45,1.5,276.4303290850271,41.31483783000931,335.9139132499695,404.1521215438843,285.07025957107544,43.79516964095952,0,rosca3,incorreto,False,0
46,1.5333333333333334,289.93484336611004,405.1354284324884,334.932804107666,441.1063957214356,405.361647605896,29.99415330213584,0,rosca3,incorreto,False,0
47,1.5666666666666669,288.3549330482942,-47.39730953447577,333.19533348083496,430.4330492019653,330.1142263412476,7.229737187927721,0,rosca3,incorreto,False,0
48,1.6,256.9387698239636,-942.484896729918,332.8904414176941,390.67232608795166,300.77431440353394,11.850958575052084,0,rosca3,incorreto,False,0
49,1.6333333333333333,276.95813862778266,600.5810641145723,332.76111602783203,461.3447999954224,358.8727641105652,11.80175709760378,0,rosca3,incorreto,False,0
50,1.6666666666666667,231.45495617123572,-1365.0954736964063,331.66229009628296,502.3392963409424,534.416241645813,22.04970581271058,0,rosca3,incorreto,False,0
51,1.7,257.3852416683972,777.9085649148413,330.7874822616577,497.960901260376,483.052453994751,19.48333464815097,0,rosca3,incorreto,False,0
52,1.7333333333333334,268.5880044699732,336.08288404728,329.4403052330017,506.2826585769653,465.9490156173706,15.344765650502746,0,rosca3,incorreto,False,0
53,1.7666666666666666,263.3728067873176,-156.45593047966713,329.2366933822632,505.2902841567993,473.9092111587525,15.449014963128024,0,rosca3,incorreto,False,0
54,1.8,240.6229294754849,-682.4963193549795,329.12665843963623,499.499888420105,517.1633291244507,14.03306448199096,0,rosca3,incorreto,False,0
55,1.8333333333333333,236.2528916914065,-131.10113352235345,328.4805035591125,499.9320459365845,528.6782026290894,12.674149002612598,0,rosca3,incorreto,False,0
56,1.8666666666666667,230.6600488260565,-167.78528596049938,328.0310297012329,504.5702075958252,575.438289642334,15.187021304227502,0,rosca3,incorreto,False,0
57,1.9,223.14820109600487,-225.35543190154925,327.8733158111572,511.45378589630127,582.8780937194824,13.60051935068558,0,rosca3,incorreto,False,0
58,1.933333333333333,231.00289372878103,235.64077898328577,327.87256479263306,514.3794536590576,588.9095449447632,5.882463162998865,0,rosca3,incorreto,False,0
59,1.9666666666666663,232.11459826452244,33.351136072241445,328.433039188385,514.8514366149902,592.5644731521606,4.241180177930624,0,rosca3,incorreto,False,0
60,2.0,230.91501643203435,-35.98745497464279,331.9628047943115,518.2126522064209,605.6145143508911,3.2485358084264613,0,rosca3,incorreto,False,0
61,2.033333333333333,229.7654152851344,-34.48803440699862,332.05726146698,517.2339677810669,607.7150058746338,3.2078505012595944,0,rosca3,incorreto,False,0
62,2.066666666666667,230.23876699610463,14.200551329107045,332.03009605407715,517.6284027099609,607.8782558441162,0.7959449751342305,0,rosca3,incorreto,False,0
63,2.1,231.75353469335303,45.44303091745292,333.0927443504333,517.9557609558105,603.0821657180786,0.8845332750063609,0,rosca3,incorreto,False,0
64,2.1333333333333333,231.6049644784154,-4.45710644812948,333.1705069541931,518.9005851745605,603.2773017883301,0.7668571961454159,0,rosca3,incorreto,False,0
65,2.1666666666666665,234.43417025100803,84.87617317777847,333.1802701950073,518.1599521636963,597.0031213760376,1.6288966253687251,0,rosca3,incorreto,False,0
66,2.2,235.82795150466043,41.81343760957219,333.1776094436645,517.6017951965332,596.68044090271,2.0453929895623166,0,rosca3,incorreto,False,0
67,2.2333333333333334,242.46845578356547,199.21512836715124,335.3256940841675,523.26979637146,596.1843824386597,3.965150296106824,0,rosca3,incorreto,False,0
68,2.2666666666666666,243.09811946683573,18.88991049810926,335.79514503479004,525.3777980804443,576.4716053009033,4.538063822816916,0,rosca3,incorreto,False,0
69,2.3,252.28309986200608,275.549411855109,336.11600160598755,525.2509832382202,537.5290632247925,6.352800329975166,0,rosca3,incorreto,False,0
70,2.333333333333333,264.1535360604358,356.113085952891,336.55176401138306,524.895429611206,496.4924669265747,9.80944523783183,0,rosca3,incorreto,False,0
71,2.3666666666666667,266.5572320206273,72.11087880574496,337.0572853088379,524.6782350540161,485.0253582000733,10.15026268674269,0,rosca3,incorreto,False,0
72,2.4,261.08465277076425,-164.17737749589094,339.0954852104187,524.6982336044312,496.6026735305786,8.645947340768704,0,rosca3,incorreto,False,0
73,2.433333333333333,267.7350243514695,199.51114742115809,339.9405312538147,502.748064994812,423.6676597595215,5.529824685582992,0,rosca3,incorreto,False,0
74,2.466666666666667,272.77759334609124,151.27706983865153,339.89225149154663,487.5981330871582,403.18060398101807,3.892589052673274,0,rosca3,incorreto,False,0
75,2.5,273.1964085508628,12.564456143146003,339.61740016937256,483.0006980895996,402.2580528259277,4.459526582903438,0,rosca3,incorreto,False,0
76,2.533333333333333,265.49889993621804,-230.925258439342,339.5811367034912,433.6481809616089,315.34006118774414,4.559795619176994,0,rosca3,incorreto,False,0
77,2.566666666666667,254.42909605278413,-332.0941165030172,338.9767384529114,396.7057943344116,281.9298005104065,6.815067283227884,0,rosca3,incorreto,False,0
78,2.6,250.95009646974663,-104.36998749112432,336.0494613647461,374.1694450378418,252.7721929550171,9.206379296218389,0,rosca3,incorreto,False,0
79,2.6333333333333333,248.629792986795,-69.60910448854975,334.7057819366455,359.7888779640198,229.9325180053711,9.337611751950096,0,rosca3,incorreto,False,0
80,2.6666666666666665,249.2463931858653,18.49800597210958,334.6539831161499,343.0846166610718,200.36476850509644,6.210253963759503,0,rosca3,incorreto,False,0
81,2.7,251.08973786970688,55.300340515246944,334.6657633781433,345.4900860786438,199.8678302764893,2.0187365686548886,0,rosca3,incorreto,False,0
82,2.7333333333333334,250.32949714653657,-22.807221695109376,334.2088007926941,343.15555572509766,207.72397756576532,0.9625087013922164,0,rosca3,incorreto,False,0
83,2.7666666666666666,252.7002504853088,71.12260016316526,335.18441677093506,341.14269733428955,208.0304360389709,1.4308248726349924,0,rosca3,incorreto,False,0
84,2.8,254.2140946271085,45.41532425399254,335.1620578765869,336.0890507698059,209.0596103668213,1.7562896882011685,0,rosca3,incorreto,False,0
85,2.833333333333333,257.03381994552865,84.59175955260463,335.1686453819275,336.25320196151733,206.7426323890686,2.391203430156522,0,rosca3,incorreto,False,0
86,2.8666666666666667,264.8552304533524,234.64231523471145,335.1967978477478,335.5666422843933,216.41525745391849,5.011305668285451,0,rosca3,incorreto,False,0
87,2.9,264.998408688534,4.295347055448247,335.37554025650024,338.34476709365845,219.54264879226685,5.223697809294912,0,rosca3,incorreto,False,0
88,2.933333333333333,264.00765871355577,-29.72249924934601,335.9421944618225,339.1001844406128,219.2008280754089,4.509385663472623,0,rosca3,incorreto,False,0
89,2.966666666666667,261.91773391392803,-62.697743988832144,336.066198348999,336.86899423599243,210.5216717720032,2.9752571049806105,0,rosca3,incorreto,False,0
90,3.0,258.5733140658474,-100.332595442419,336.042423248291,333.6026644706726,205.2990889549256,2.413870355330334,0,rosca3,incorreto,False,0
91,3.033333333333333,253.57804486708915,-149.8580759627475,335.59797048568726,334.32117462158203,205.64127445220947,4.149909385012166,0,rosca3,incorreto,False,0
92,3.066666666666667,238.0577555682736,-465.60867896446666,332.14043140411377,318.1099033355713,206.9162034988404,9.279716729689056,0,rosca3,incorreto,False,0
93,3.1,233.8060965816465,-127.54976959881276,330.754029750824,320.4327178001404,209.47112560272217,11.22397455000657,0,rosca3,incorreto,False,0
94,3.1333333333333333,260.05232161256,787.3867509274044,335.3305649757385,391.2391519546509,264.1153836250305,10.818263865066074,0,rosca3,incorreto,False,0
95,3.1666666666666665,264.6025834368868,136.5078547298043,337.90198802948,408.9591550827026,279.82372999191284,12.099130991658296,0,rosca3,incorreto,False,0
96,3.2,264.1354998054666,-14.012508942604995,337.8868818283081,412.6581573486328,287.25396394729614,13.388458007619702,0,rosca3,incorreto,False,0
97,3.2333333333333334,268.3984682101516,127.88905214054864,338.23157787323,430.7823371887207,312.8703045845032,12.479788465514057,0,rosca3,incorreto,False,0
98,3.2666666666666666,270.651775813098,67.59922808839349,338.32717180252075,465.4186248779297,367.9364204406738,3.667781911282487,0,rosca3,incorreto,False,0
99,3.3,268.29040279299886,-70.84119060297496,339.3249106407165,468.5367250442505,378.2776880264282,2.4769559998440283,0,rosca3,incorreto,False,0
100,3.333333333333333,265.72629372817386,-76.92327194475013,342.73144483566284,511.7299890518189,458.0160713195801,2.2721733923500995,0,rosca3,incorreto,False,0
101,3.3666666666666667,264.8783555361854,-25.43814575965428,344.72647190093994,518.3704948425293,472.7540159225464,2.066159160827037,0,rosca3,incorreto,False,0
102,3.4,268.351175557431,104.18460063736916,345.3756308555603,522.3036003112793,471.3745450973511,2.0625372466174468,0,rosca3,incorreto,False,0
103,3.433333333333333,256.48198518413705,-356.07571119881925,345.8018231391907,515.4276609420776,488.95567417144775,4.355054901567993,0,rosca3,incorreto,False,0
104,3.466666666666667,243.50044227795053,-389.4462871855947,346.8023729324341,530.5484533309937,548.0745220184326,9.06330290142751,0,rosca3,incorreto,False,0
105,3.5,238.70620457054645,-143.82713122212323,347.4988031387329,524.7256994247437,541.5228080749512,11.609135459171606,0,rosca3,incorreto,False,0
106,3.533333333333333,240.3383983001011,48.9658118866393,350.5285620689392,539.7049140930176,572.5635194778442,11.318547862585923,0,rosca3,incorreto,False,0
107,3.566666666666667,243.59322107556133,97.64468326380722,353.0166220664978,550.081844329834,586.9724321365356,6.265356090712057,0,rosca3,incorreto,False,0
108,3.6,232.8889607067452,-321.1278110644858,354.6758794784546,550.1107692718506,602.7653646469116,3.932693128209501,0,rosca3,incorreto,False,0
109,3.633333333333333,226.55326328109064,-190.07092276963505,355.9846258163452,556.138186454773,619.360728263855,6.030859466598384,0,rosca3,incorreto,False,0
